unid,survey_date_month,survey_num,gender,working,cft_score,num_score,com_score,grit_score,opt_score
10928,2016-10-01,2,Male,False,6.0,1.0,5.0,7,
10928,2018-08-01,3,Male,True,6.0,1.0,5.0,7,
10928,2018-09-01,4,Male,True,6.0,1.0,5.0,7,
75095,2016-09-01,1,Female,False,7.0,4.0,3.0,5,3.0
99633,2018-06-01,1,Male,False,6.0,,,7,
17337,2017-05-01,1,Female,False,6.0,,,9,4.0
17337,2018-03-01,2,Female,False,6.0,,,9,4.0
17337,2018-10-01,3,Female,False,6.0,,,9,4.0
53893,2018-01-01,1,Female,False,,,,8,2.0
53893,2018-05-01,2,Female,False,,,,8,2.0
84260,2016-05-01,1,Female,False,5.0,,6.0,5,
84260,2017-01-01,2,Female,False,5.0,,6.0,5,
37333,2018-05-01,1,Male,False,,,,9,
94331,2017-03-01,1,Male,True,9.0,,,4,5.0
93084,2018-07-01,1,Male,False,6.0,,5.0,2,
12821,2016-03-01,1,Female,False,6.0,,,8,7.0
12821,2016-10-01,2,Female,False,6.0,,,8,7.0
90236,2018-03-01,1,Female,True,,,,8,
90236,2018-08-01,2,Female,False,,,,8,
90236,2018-11-01,3,Female,False,,,,8,
28931,2016-03-01,1,Female,False,5.0,,,8,9.0
24481,2016-08-01,1,Female,False,8.0,,,7,
91115,2018-07-01,1,Female,False,7.0,3.0,5.0,9,
51747,2017-09-01,1,Male,False,,,,3,9.0
26134,2017-03-01,1,Male,True,3.0,,,8,-1.0
95538,2016-11-01,1,Female,False,3.0,,7.0,4,9.0
95538,2017-04-01,2,Female,False,3.0,,7.0,4,9.0
52641,2018-09-01,1,Female,False,5.0,,5.0,2,
44266,2017-06-01,1,Male,False,3.0,4.0,5.0,9,
78752,2016-02-01,1,Female,False,6.0,,,2,6.0
40863,2018-05-01,1,Female,False,,,,0,
38329,2017-11-01,1,Male,False,,,,8,3.0
38329,2018-03-01,2,Male,False,,,,8,3.0
38329,2018-06-01,3,Male,False,,,,8,3.0
12359,2016-07-01,1,Female,False,7.0,,7.0,8,-2.0
12359,2018-07-01,2,Female,False,7.0,,7.0,8,-2.0
77105,2017-10-01,1,Male,True,,,,8,10.0
42262,2018-07-01,1,Female,False,4.0,,3.0,6,
2504,2018-05-01,1,Female,False,,,,5,
62739,2017-09-01,1,Male,True,8.0,5.0,5.0,1,11.0
91898,2018-02-01,1,Male,False,,,,7,6.0
27158,2017-07-01,1,Female,False,6.0,,,6,5.0
60168,2018-05-01,1,Male,False,,,,2,
100371,2017-05-01,1,Female,False,8.0,4.0,7.0,8,9.0
100371,2017-09-01,2,Female,False,8.0,4.0,7.0,8,9.0
19728,2017-02-01,1,Female,True,5.0,,,1,6.0
19728,2017-06-01,2,Female,True,5.0,,,1,6.0
77948,2016-10-01,1,Female,False,6.0,1.0,7.0,5,4.0
5636,2018-06-01,1,Male,False,,,,2,
5636,2018-11-01,2,Male,False,,,,2,
82023,2018-02-01,1,Male,True,,,,2,
35471,2017-05-01,1,Female,False,4.0,,5.0,1,7.0
60977,2018-05-01,1,Female,False,,,,9,
68109,2018-08-01,1,Female,False,,,,5,
1017,2017-06-01,1,Female,False,7.0,2.0,5.0,9,6.0
1017,2017-10-01,2,Female,False,7.0,2.0,5.0,9,6.0
1017,2018-07-01,3,Female,False,7.0,2.0,5.0,9,6.0
24753,2017-02-01,1,Female,False,1.0,,7.0,2,9.0
87002,2018-02-01,1,Male,False,,,,7,
41483,2017-06-01,1,Female,True,4.0,,,9,-2.0
41483,2018-07-01,2,Female,False,4.0,,,9,-2.0
56979,2018-03-01,1,Female,False,,,,3,7.0
26839,2016-10-01,1,Female,False,3.0,,,5,4.0
29585,2018-08-01,1,Male,False,5.0,,,7,
67264,2018-01-01,1,Female,False,,,,5,
82319,2018-05-01,1,Female,False,,,,8,
19403,2016-09-01,1,Female,False,7.0,,,7,12.0
19403,2017-04-01,2,Female,False,7.0,,,7,12.0
30890,2016-04-01,1,Female,False,4.0,,,5,5.0
30890,2016-12-01,2,Female,False,4.0,,,5,5.0
30890,2017-08-01,3,Female,False,4.0,,,5,5.0
14851,2018-10-01,1,Female,False,5.0,3.0,5.0,3,
5242,2017-01-01,1,Female,False,5.0,,,8,7.0
52272,2017-09-01,1,Female,True,,,,1,
95406,2017-08-01,1,Female,True,,,,7,4.0
95406,2018-06-01,2,Female,False,,,,7,4.0
15116,2016-11-01,1,Female,False,3.0,,3.0,0,6.0
16924,2018-11-01,1,Male,True,8.0,3.0,6.0,0,
101683,2018-01-01,1,Female,False,4.0,2.0,4.0,9,9.0
101683,2018-01-01,1,Female,False,4.0,2.0,4.0,9,9.0
75400,2017-05-01,1,Female,False,6.0,,,2,
64918,2017-11-01,1,Male,False,,,,8,6.0
64918,2018-03-01,2,Male,False,,,,8,6.0
64918,2018-06-01,3,Male,False,,,,8,6.0
33386,2017-06-01,1,Female,False,7.0,,,5,2.0
33386,2018-06-01,2,Female,True,7.0,,,5,2.0
33242,2017-02-01,1,Female,False,3.0,2.0,3.0,7,10.0
38579,2017-02-01,1,Female,False,3.0,,4.0,3,3.0
50302,2016-10-01,1,Female,False,8.0,,5.0,2,7.0
100518,2017-09-01,1,Female,False,,,,8,10.0
100518,2018-01-01,2,Female,False,,,,8,10.0
100518,2018-08-01,3,Female,False,,,,8,10.0
73675,2016-03-01,1,Male,False,7.0,,,2,6.0
73675,2016-07-01,2,Male,False,7.0,,,2,6.0
89612,2016-08-01,1,Female,False,8.0,,8.0,2,
62362,2018-05-01,1,Female,False,,,,2,
68547,2017-08-01,1,Male,False,,,,8,12.0
68547,2017-12-01,2,Male,True,,,,8,12.0
31205,2016-07-01,1,Female,False,6.0,,,7,4.0
31205,2017-03-01,2,Female,False,6.0,,,7,4.0
31205,2017-11-01,3,Female,False,6.0,,,7,4.0
42985,2016-10-01,1,Female,True,,,,6,3.0
95696,2017-06-01,1,Female,False,,,,1,
51992,2017-03-01,1,Female,True,5.0,,6.0,8,5.0
51992,2017-07-01,2,Female,True,5.0,,6.0,8,5.0
51992,2017-11-01,3,Female,True,5.0,,6.0,8,5.0
51992,2018-03-01,4,Female,True,5.0,,6.0,8,5.0
4443,2018-04-01,1,Female,False,,,,3,7.0
4443,2018-05-01,2,Female,False,,,,3,7.0
80536,2018-03-01,1,Male,True,,,,9,
80536,2018-05-01,2,Male,True,,,,9,
80536,2018-08-01,3,Male,False,,,,9,
87175,2017-12-01,1,Female,False,,,,6,4.0
87175,2018-10-01,2,Female,False,,,,6,4.0
87175,2018-11-01,3,Female,False,,,,6,4.0
46452,2017-05-01,1,Female,True,6.0,,,7,10.0
46452,2017-08-01,2,Female,False,6.0,,,7,10.0
46452,2018-01-01,3,Female,False,6.0,,,7,10.0
45188,2016-04-01,1,Female,False,8.0,,,9,3.0
15620,2017-01-01,1,Male,True,4.0,,,3,-4.0
16537,2018-08-01,1,Male,True,,,,5,
64594,2016-11-01,1,Male,True,10.0,5.0,9.0,6,9.0
11547,2018-09-01,1,Male,False,,,,6,
41687,2018-02-01,1,Female,False,,,,9,6.0
41687,2018-08-01,2,Female,False,,,,9,6.0
6524,2017-11-01,1,Female,False,,,,6,
6524,2018-03-01,2,Female,False,,,,6,
65622,2016-10-01,1,Male,False,7.0,,6.0,6,11.0
65622,2018-09-01,2,Male,True,7.0,,6.0,6,11.0
20971,2018-08-01,1,Female,False,6.0,1.0,6.0,8,
12806,2018-10-01,1,Female,False,4.0,,,7,
97483,2018-10-01,1,Female,False,,,,5,
88563,2018-01-01,1,Female,False,,,,2,5.0
88563,2018-10-01,2,Female,False,,,,2,5.0
91074,2018-07-01,1,,False,,,,9,
91074,2018-07-01,2,,False,,,,9,
7035,2016-08-01,1,Female,False,3.0,,,8,
7035,2016-12-01,2,Female,False,3.0,,,8,
44831,2018-01-01,1,Male,True,6.0,,,5,
20577,2017-06-01,1,Female,False,,,,1,8.0
27612,2016-04-01,1,Female,False,7.0,,7.0,7,9.0
64152,2016-11-01,1,Female,False,3.0,,,5,1.0
64152,2018-07-01,2,Female,False,3.0,,,5,1.0
90078,2018-05-01,1,Male,False,7.0,6.0,7.0,4,
24485,2018-02-01,1,Female,False,,,,4,1.0
24485,2018-03-01,2,Female,False,,,,4,1.0
51282,2017-02-01,1,Female,True,6.0,,,8,6.0
51282,2017-05-01,2,Female,True,6.0,,,8,6.0
51282,2017-09-01,3,Female,True,6.0,,,8,6.0
61016,2016-02-01,1,Female,False,8.0,,,0,8.0
16565,2018-07-01,1,Female,True,,,,8,
96785,2017-03-01,1,Female,False,8.0,7.0,9.0,9,
96785,2017-07-01,2,Female,False,8.0,7.0,9.0,9,
96785,2017-09-01,3,Female,False,8.0,7.0,9.0,9,
96785,2017-11-01,4,Female,True,8.0,7.0,9.0,9,
96785,2018-03-01,5,Female,False,8.0,7.0,9.0,9,
20022,2018-03-01,1,Male,False,,,,1,
20022,2018-05-01,2,Male,False,,,,1,
17110,2016-08-01,1,Male,False,5.0,,6.0,7,10.0
17110,2017-07-01,2,Male,False,5.0,,6.0,7,10.0
46377,2016-08-01,1,Female,False,6.0,,5.0,5,10.0
46377,2016-12-01,2,Female,False,6.0,,5.0,5,10.0
99165,2017-12-01,1,Male,False,,,,5,2.0
3264,2017-08-01,1,Female,False,,,,3,7.0
51674,2016-06-01,1,Female,True,,,,4,
57744,2018-07-01,1,Female,False,6.0,4.0,5.0,0,
83228,2018-05-01,1,Male,False,,,,5,
10843,2016-04-01,1,Female,False,5.0,,,9,5.0
10843,2017-11-01,2,Female,False,5.0,,,9,5.0
10843,2018-07-01,3,Female,False,5.0,,,9,5.0
51826,2017-11-01,1,Female,False,,,,0,12.0
101049,2017-07-01,1,Female,False,,,,8,
101049,2017-11-01,2,Female,False,,,,8,
74859,2016-10-01,1,Female,False,4.0,,4.0,3,1.0
2521,2018-09-01,1,Male,True,,,,6,
10688,2017-05-01,1,Female,True,3.0,,3.0,8,4.0
74215,2018-05-01,1,Male,False,,,,6,
14139,2017-10-01,1,Female,False,6.0,,,2,6.0
10298,2018-09-01,1,Female,False,,,,8,
21832,2016-04-01,1,Female,False,7.0,,7.0,6,7.0
21832,2016-08-01,2,Female,False,7.0,,7.0,6,7.0
26589,2016-05-01,1,Female,False,7.0,,,7,4.0
65214,2018-06-01,1,Male,False,7.0,5.0,6.0,4,
87838,2016-03-01,1,Female,False,7.0,,,8,
21115,2016-02-01,1,Male,False,7.0,7.0,6.0,1,2.0
1241,2016-11-01,1,Female,False,3.0,,5.0,0,6.0
73129,2017-03-01,1,Female,False,4.0,,4.0,0,3.0
18914,2018-05-01,1,Male,False,,,,4,
68063,2018-04-01,1,Male,False,,,,9,-2.0
58745,2017-01-01,1,Female,True,6.0,,,4,
58745,2017-05-01,2,Female,False,6.0,,,4,
58745,2017-09-01,3,Female,False,6.0,,,4,
92093,2018-10-01,1,Female,False,,,,3,
93308,2016-08-01,1,Male,False,7.0,5.0,8.0,7,4.0
93308,2016-12-01,2,Male,False,7.0,5.0,8.0,7,4.0
2004,2018-01-01,1,Female,False,5.0,,,8,5.0
2004,2018-06-01,2,Female,False,5.0,,,8,5.0
2004,2018-11-01,3,Female,False,5.0,,,8,5.0
23413,2018-05-01,1,Female,False,,,,1,
33841,2017-10-01,1,Male,False,,,,8,8.0
29267,2017-07-01,1,Male,True,,,,1,1.0
29267,2018-07-01,2,Male,False,,,,1,1.0
87571,2017-10-01,1,Male,True,9.0,,,2,3.0
64973,2017-01-01,1,Female,False,6.0,4.0,7.0,3,
64973,2017-09-01,2,Female,False,6.0,4.0,7.0,3,
61244,2016-03-01,1,Female,False,7.0,5.0,6.0,9,10.0
61244,2016-10-01,2,Female,True,7.0,5.0,6.0,9,10.0
61244,2017-11-01,3,Female,True,7.0,5.0,6.0,9,10.0
87135,2016-10-01,1,Female,False,6.0,3.0,7.0,9,10.0
87135,2017-11-01,2,Female,False,6.0,3.0,7.0,9,10.0
87135,2018-07-01,3,Female,False,6.0,3.0,7.0,9,10.0
9101,2018-01-01,1,Male,False,,,,7,
53900,2018-09-01,1,Female,False,2.0,,,8,
28588,2016-09-01,1,Male,True,5.0,,6.0,8,5.0
28588,2017-01-01,2,Male,True,5.0,,6.0,8,5.0
28588,2017-05-01,3,Male,True,5.0,,6.0,8,5.0
6611,2017-12-01,1,Male,False,,,,5,
89191,2018-05-01,1,Female,False,4.0,,,4,
11881,2016-09-01,1,Female,True,5.0,,6.0,7,3.0
11881,2017-01-01,2,Female,True,5.0,,6.0,7,3.0
78652,2018-08-01,1,Female,False,,,,1,
86102,2016-06-01,1,Female,True,9.0,4.0,5.0,5,
56007,2018-02-01,1,Female,False,,,,7,
29949,2016-03-01,1,Female,False,6.0,3.0,7.0,4,-2.0
82148,2016-10-01,1,Female,True,5.0,,,9,6.0
42390,2016-11-01,1,Female,False,1.0,,3.0,9,2.0
42390,2017-07-01,2,Female,False,1.0,,3.0,9,2.0
67187,2016-07-01,1,Male,True,7.0,3.0,5.0,2,7.0
70739,2017-06-01,1,Male,False,7.0,4.0,7.0,9,6.0
14581,2017-11-01,1,Female,True,,,,5,8.0
66352,2016-07-01,1,Female,False,5.0,,5.0,6,
66352,2016-11-01,2,Female,False,5.0,,5.0,6,
66352,2017-03-01,3,Female,False,5.0,,5.0,6,
66352,2017-07-01,4,Female,False,5.0,,5.0,6,
73944,2016-11-01,1,Male,False,5.0,,6.0,5,4.0
811,2017-01-01,1,Female,False,2.0,,,1,-3.0
54325,2016-09-01,1,Female,True,5.0,,4.0,2,0.0
96747,2017-05-01,1,Male,False,6.0,3.0,4.0,4,
96747,2018-10-01,2,Male,False,6.0,3.0,4.0,4,
96103,2018-02-01,1,Female,True,5.0,,,5,7.0
96103,2018-08-01,2,Female,True,5.0,,,5,7.0
66082,2017-11-01,1,Female,False,,,,8,6.0
66082,2018-06-01,2,Female,False,,,,8,6.0
15288,2016-12-01,1,Male,False,6.0,5.0,5.0,4,9.0
60942,2016-03-01,1,Female,False,2.0,,,1,12.0
75470,2017-05-01,1,Female,False,6.0,,,2,
24550,2016-09-01,1,Female,False,7.0,1.0,7.0,6,3.0
24550,2017-01-01,2,Female,False,7.0,1.0,7.0,6,3.0
85739,2018-01-01,1,Female,False,,,,3,
60235,2016-02-01,1,Male,False,5.0,,7.0,1,3.0
60235,2016-07-01,2,Male,False,5.0,,7.0,1,3.0
85541,2018-06-01,1,Female,False,,,,1,
19680,2016-02-01,1,Female,False,3.0,,6.0,1,3.0
98824,2016-08-01,1,Female,False,5.0,,,2,
98824,2016-12-01,2,Female,False,5.0,,,2,
17859,2018-03-01,1,Male,False,,,,4,
87876,2018-07-01,1,Female,False,9.0,,,7,
80382,2018-08-01,1,Female,False,6.0,,,4,
63597,2017-06-01,1,Female,True,6.0,,,0,4.0
63597,2018-02-01,2,Female,True,6.0,,,0,4.0
11162,2016-02-01,1,Female,False,6.0,2.0,5.0,6,11.0
11162,2016-06-01,2,Female,True,6.0,2.0,5.0,6,11.0
11162,2016-10-01,3,Female,True,6.0,2.0,5.0,6,11.0
80150,2017-07-01,1,Male,False,,,,8,6.0
80150,2017-11-01,2,Male,False,,,,8,6.0
80150,2018-03-01,3,Male,True,,,,8,6.0
54724,2016-05-01,1,Female,True,5.0,,,2,7.0
10580,2016-04-01,1,Female,False,9.0,,5.0,2,0.0
10580,2018-07-01,2,Female,False,9.0,,5.0,2,0.0
33185,2017-02-01,1,Female,False,7.0,,,8,7.0
33185,2017-06-01,2,Female,False,7.0,,,8,7.0
83131,2016-08-01,1,Female,False,7.0,5.0,5.0,2,6.0
62496,2018-03-01,1,Female,False,,,,1,9.0
12676,2017-02-01,1,Male,True,3.0,,2.0,6,2.0
53188,2017-12-01,1,Female,False,,,,4,6.0
99766,2018-05-01,1,Female,False,,,,8,
7806,2018-05-01,1,Female,False,,,,8,
3367,2016-10-01,1,Female,True,4.0,,4.0,1,2.0
40602,2016-04-01,1,Male,False,1.0,,5.0,9,12.0
40602,2016-08-01,2,Male,False,1.0,,5.0,9,12.0
69274,2017-03-01,1,Male,False,8.0,,,6,4.0
69274,2017-07-01,2,Male,False,8.0,,,6,4.0
87452,2018-02-01,1,Male,False,,,,6,7.0
81633,2018-03-01,1,Female,True,,,,0,2.0
27729,2016-09-01,1,Female,False,8.0,,,8,5.0
27729,2017-01-01,2,Female,False,8.0,,,8,5.0
27729,2017-05-01,3,Female,False,8.0,,,8,5.0
27729,2018-01-01,4,Female,False,8.0,,,8,5.0
27729,2018-09-01,5,Female,False,8.0,,,8,5.0
31429,2016-05-01,1,Female,True,5.0,,5.0,5,9.0
31429,2017-01-01,2,Female,True,5.0,,5.0,5,9.0
31429,2017-05-01,3,Female,True,5.0,,5.0,5,9.0
59202,2018-01-01,1,Female,False,,,,3,
29760,2016-08-01,1,Female,False,6.0,3.0,6.0,9,8.0
29760,2018-04-01,2,Female,True,6.0,3.0,6.0,9,8.0
31389,2017-09-01,1,Female,False,,,,9,
31389,2018-01-01,2,Female,False,,,,9,
37876,2017-06-01,1,Female,True,10.0,,,2,10.0
48280,2018-10-01,1,Female,False,,,,6,
8668,2017-03-01,1,Male,False,4.0,,,1,
65820,2016-11-01,1,Female,False,6.0,4.0,6.0,0,9.0
69662,2016-06-01,1,Male,True,7.0,,,1,8.0
69662,2016-10-01,2,Male,True,7.0,,,1,8.0
83257,2017-02-01,1,Female,False,4.0,,,9,8.0
5686,2018-05-01,1,Female,False,,,,7,
79730,2018-09-01,1,Male,False,,,,8,
60713,2017-01-01,1,Female,False,3.0,,,1,
54195,2016-02-01,1,Female,False,6.0,6.0,7.0,3,9.0
54195,2016-06-01,2,Female,True,6.0,6.0,7.0,3,9.0
73159,2018-03-01,1,Male,False,,,,5,4.0
81395,2017-12-01,1,Female,False,,,,8,11.0
81395,2018-04-01,2,Female,False,,,,8,11.0
39814,2016-09-01,1,Female,False,5.0,2.0,5.0,1,7.0
100830,2018-02-01,1,Female,False,,,,7,8.0
89903,2016-04-01,1,Female,True,7.0,4.0,6.0,8,1.0
89903,2016-08-01,2,Female,True,7.0,4.0,6.0,8,1.0
102428,2018-05-01,1,Female,False,,,,5,
49992,2016-02-01,1,Female,False,7.0,3.0,6.0,3,3.0
30264,2017-03-01,1,Male,False,5.0,3.0,5.0,7,8.0
30264,2017-06-01,2,Male,False,5.0,3.0,5.0,7,8.0
30264,2017-07-01,3,Male,False,5.0,3.0,5.0,7,8.0
30264,2017-10-01,4,Male,False,5.0,3.0,5.0,7,8.0
30264,2018-05-01,5,Male,False,5.0,3.0,5.0,7,8.0
66021,2017-09-01,1,Female,True,8.0,3.0,5.0,8,4.0
91615,2017-10-01,1,Female,False,,,,5,8.0
40654,2016-05-01,1,Female,True,5.0,,,8,5.0
40654,2016-08-01,2,Female,True,5.0,,,8,5.0
40654,2016-12-01,3,Female,True,5.0,,,8,5.0
86184,2018-05-01,1,Female,False,,,,2,
90930,2017-01-01,1,Male,False,7.0,2.0,6.0,5,4.0
41868,2017-07-01,1,Female,False,,,,8,-2.0
89253,2018-08-01,1,Male,False,,,,5,
51122,2016-03-01,1,Male,False,2.0,,4.0,7,8.0
89575,2018-03-01,1,Male,False,,,,0,3.0
17838,2018-10-01,1,Female,True,7.0,3.0,6.0,7,
57992,2017-10-01,1,Female,False,,,,6,5.0
45864,2017-03-01,1,Female,False,7.0,5.0,7.0,9,11.0
102086,2018-02-01,1,Male,False,4.0,,,7,
102086,2018-10-01,2,Male,False,4.0,,,7,
44558,2018-02-01,1,Male,False,,,,6,4.0
44558,2018-05-01,2,Male,False,,,,6,4.0
7600,2017-03-01,1,Male,True,5.0,2.0,5.0,9,9.0
75674,2017-08-01,1,Female,False,4.0,4.0,4.0,7,
75674,2017-12-01,2,Female,False,4.0,4.0,4.0,7,
75674,2018-05-01,3,Female,True,4.0,4.0,4.0,7,
77202,2017-01-01,1,Male,True,5.0,,5.0,7,7.0
58717,2016-10-01,1,Female,False,7.0,,,2,8.0
60089,2018-01-01,1,Male,True,8.0,5.0,7.0,7,2.0
68177,2016-07-01,1,Female,False,5.0,,5.0,9,5.0
68177,2016-11-01,2,Female,False,5.0,,5.0,9,5.0
68177,2017-03-01,3,Female,False,5.0,,5.0,9,5.0
68177,2017-07-01,4,Female,False,5.0,,5.0,9,5.0
11340,2017-04-01,1,Female,False,6.0,2.0,2.0,6,4.0
97409,2017-06-01,1,Female,False,4.0,,,7,
78396,2018-02-01,1,Male,False,,,,0,5.0
91270,2018-03-01,1,Female,False,,,,2,7.0
91270,2018-05-01,2,Female,False,,,,2,7.0
72928,2017-08-01,1,Female,True,,,,8,
72928,2018-08-01,2,Female,True,,,,8,
50328,2016-12-01,1,Male,False,7.0,5.0,6.0,8,6.0
52544,2016-03-01,1,Female,True,5.0,3.0,5.0,7,1.0
52544,2016-10-01,2,Female,True,5.0,3.0,5.0,7,1.0
52544,2018-07-01,3,Female,False,5.0,3.0,5.0,7,1.0
91513,2018-06-01,1,Female,False,,,,5,
2327,2016-02-01,1,Female,True,3.0,,,0,
17732,2018-05-01,1,Female,False,,,,2,
44987,2018-10-01,1,Male,False,8.0,,,6,
65333,2016-08-01,1,Female,True,4.0,,6.0,2,6.0
67729,2016-02-01,1,Male,False,3.0,,5.0,9,7.0
67729,2016-06-01,2,Male,True,3.0,,5.0,9,7.0
67729,2016-10-01,3,Male,False,3.0,,5.0,9,7.0
67729,2017-02-01,4,Male,False,3.0,,5.0,9,7.0
67729,2017-06-01,5,Male,False,3.0,,5.0,9,7.0
67729,2018-07-01,6,Male,False,3.0,,5.0,9,7.0
16371,2017-01-01,1,Female,False,4.0,,,9,5.0
46485,2018-10-01,1,Female,False,,,,0,
26437,2018-06-01,1,Female,False,,,,3,
101696,2018-02-01,1,Male,True,,,,4,5.0
101696,2018-03-01,2,Male,True,,,,4,5.0
101696,2018-05-01,3,Male,False,,,,4,5.0
77052,2017-03-01,1,Female,False,7.0,4.0,7.0,3,
77052,2017-08-01,2,Female,False,7.0,4.0,7.0,3,
78540,2017-11-01,1,Female,False,,,,8,1.0
2131,2017-10-01,1,Female,False,4.0,,4.0,8,
87402,2018-01-01,1,Female,False,,,,3,5.0
19515,2016-05-01,1,Female,False,4.0,,4.0,7,
19515,2016-09-01,2,Female,False,4.0,,4.0,7,
19515,2018-07-01,3,Female,False,4.0,,4.0,7,
88037,2018-03-01,1,Male,True,,,,9,4.0
82838,2018-06-01,1,Male,False,,,,5,
45245,2017-05-01,1,Male,True,5.0,,,7,2.0
45245,2017-09-01,2,Male,False,5.0,,,7,2.0
43529,2018-08-01,1,Female,False,7.0,,,2,
29636,2016-04-01,1,Male,True,8.0,4.0,5.0,2,6.0
73041,2016-04-01,1,Female,True,7.0,5.0,5.0,6,6.0
73041,2016-08-01,2,Female,True,7.0,5.0,5.0,6,6.0
16812,2018-01-01,1,Female,False,,,,6,
16812,2018-05-01,2,Female,False,,,,6,
55029,2016-12-01,1,Female,False,7.0,4.0,9.0,9,5.0
55029,2017-04-01,2,Female,False,7.0,4.0,9.0,9,5.0
55029,2017-08-01,3,Female,False,7.0,4.0,9.0,9,5.0
55029,2018-04-01,4,Female,False,7.0,4.0,9.0,9,5.0
57907,2016-09-01,1,Female,False,5.0,,7.0,8,1.0
87120,2018-03-01,1,Female,False,,,,4,2.0
100854,2018-04-01,1,Female,True,,,,6,12.0
100854,2018-05-01,2,Female,False,,,,6,12.0
15772,2018-05-01,1,Female,False,,,,9,
75456,2016-03-01,1,Female,False,6.0,2.0,6.0,8,10.0
6522,2018-01-01,1,Male,True,3.0,,5.0,3,
43422,2016-05-01,1,Female,False,3.0,,,7,1.0
40265,2017-03-01,1,Female,False,7.0,,,2,1.0
43655,2016-11-01,1,Female,False,4.0,,,1,
77731,2016-08-01,1,Male,False,6.0,3.0,6.0,8,5.0
53212,2017-06-01,1,Female,False,3.0,,,6,4.0
73669,2017-01-01,1,Female,False,2.0,1.0,7.0,6,7.0
73669,2018-10-01,2,Female,False,2.0,1.0,7.0,6,7.0
97589,2017-09-01,1,Female,False,,,,8,2.0
97589,2018-06-01,2,Female,False,,,,8,2.0
37171,2018-08-01,1,Female,False,,,,8,
90662,2017-09-01,1,Female,False,,,,9,
90662,2018-01-01,2,Female,False,,,,9,
41666,2016-06-01,1,Female,False,5.0,,,5,7.0
41666,2017-01-01,2,Female,False,5.0,,,5,7.0
53962,2018-07-01,1,Female,False,6.0,2.0,5.0,6,
53962,2018-07-01,2,Female,False,6.0,2.0,5.0,6,
49959,2016-02-01,1,Female,False,3.0,,6.0,9,
49959,2016-06-01,2,Female,False,3.0,,6.0,9,
49959,2016-10-01,3,Female,False,3.0,,6.0,9,
41509,2017-06-01,1,Female,True,8.0,,,3,
47988,2016-04-01,1,Male,False,3.0,,5.0,3,7.0
47988,2016-08-01,2,Male,False,3.0,,5.0,3,7.0
47988,2016-12-01,3,Male,False,3.0,,5.0,3,7.0
84259,2018-05-01,1,Female,False,,,,3,
95856,2018-05-01,1,Female,False,,,,7,
74440,2017-10-01,1,Female,False,2.0,,5.0,7,7.0
74440,2018-02-01,2,Female,False,2.0,,5.0,7,7.0
81907,2018-05-01,1,Male,False,,,,6,
74054,2017-01-01,1,Female,False,3.0,3.0,5.0,0,
26775,2018-07-01,1,Female,True,5.0,,,1,
68059,2017-03-01,1,Male,False,6.0,,,0,8.0
68059,2018-05-01,2,Male,False,6.0,,,0,8.0
79963,2017-02-01,1,Male,False,6.0,,,2,8.0
43146,2017-01-01,1,Male,False,4.0,,,8,7.0
43146,2017-09-01,2,Male,False,4.0,,,8,7.0
43146,2018-01-01,3,Male,False,4.0,,,8,7.0
81279,2016-05-01,1,Female,False,4.0,3.0,5.0,9,6.0
81021,2016-06-01,1,Male,False,6.0,4.0,6.0,7,3.0
89080,2016-04-01,1,Female,False,6.0,,5.0,9,7.0
89080,2016-08-01,2,Female,False,6.0,,5.0,9,7.0
89080,2016-11-01,3,Female,False,6.0,,5.0,9,7.0
24265,2017-08-01,1,Female,True,5.0,,5.0,4,8.0
101060,2017-06-01,1,Female,False,6.0,4.0,8.0,2,8.0
15149,2017-09-01,1,Female,False,,,,7,5.0
66381,2018-06-01,1,Female,False,,,,5,
24354,2016-11-01,1,Male,False,7.0,3.0,7.0,5,7.0
24354,2017-03-01,2,Male,False,7.0,3.0,7.0,5,7.0
24354,2017-11-01,3,Male,False,7.0,3.0,7.0,5,7.0
44761,2018-02-01,1,Female,False,,,,9,4.0
44761,2018-05-01,2,Female,False,,,,9,4.0
44761,2018-08-01,3,Female,False,,,,9,4.0
2199,2017-11-01,1,Male,False,,,,2,-1.0
2199,2018-03-01,2,Male,False,,,,2,-1.0
16007,2016-07-01,1,Female,False,3.0,,,8,4.0
3314,2016-09-01,1,Female,False,5.0,,,8,12.0
3314,2017-01-01,2,Female,False,5.0,,,8,12.0
3314,2017-04-01,3,Female,False,5.0,,,8,12.0
3314,2017-08-01,4,Female,False,5.0,,,8,12.0
385,2018-07-01,1,Female,False,,,,1,
4477,2017-06-01,1,Female,False,7.0,4.0,4.0,7,5.0
71070,2016-09-01,1,Female,False,6.0,,,9,4.0
85512,2017-07-01,1,Male,True,,,,5,6.0
32855,2016-10-01,1,Female,False,7.0,3.0,6.0,9,7.0
32855,2017-10-01,2,Female,False,7.0,3.0,6.0,9,7.0
3493,2018-02-01,1,Female,False,,,,6,7.0
96426,2017-03-01,1,Male,False,7.0,,6.0,7,
69486,2017-09-01,1,Female,False,,,,8,14.0
100883,2018-06-01,1,Male,False,,,,9,
46334,2017-04-01,1,Female,False,7.0,1.0,5.0,8,5.0
46334,2017-08-01,2,Female,False,7.0,1.0,5.0,8,5.0
56092,2016-03-01,1,Male,False,4.0,,4.0,9,9.0
56092,2016-07-01,2,Male,False,4.0,,4.0,9,9.0
34328,2018-09-01,1,Female,False,7.0,3.0,7.0,8,
